[2025-03-18 11:35:46] {GCS_IP=192.168.1.4, timestamp=2025-03-18 11:35:45, systemid=1, alt=-0.042, dist_traveled=null, wp_dist=0, dist_to_home=0.07836659314247994, vertical_speed=0.0, ground_speed=0.0, wind_vel=0.0, airspeed=0.0, roll=0.0, pitch=0.0, yaw=0.0, ch3percent=0.00, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0766968, lon=129.0921086, ch3out=1000}
[2025-03-18 12:58:49] {GCS_IP=192.168.1.27, timestamp=2025-03-18 12:40:44, systemid=1, alt=29.534, dist_traveled=null, wp_dist=101, dist_to_home=1065.9524095994184, vertical_speed=0.06700117, ground_speed=25.129477, wind_vel=0.08776914, airspeed=25.015318, roll=2.65, pitch=-2.24, yaw=133.09, ch3percent=63.70, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0671504, lon=129.0910311, ch3out=1637, waypoints=[{seq=0, lat=35.0766964, lon=129.0921074, alt=43.66}, {seq=2, lat=35.074127, lon=129.092103, alt=30.0}, {seq=3, lat=35.068399, lon=129.089666, alt=30.0}, {seq=4, lat=35.066504, lon=129.091809, alt=30.0}, {seq=5, lat=35.06537, lon=129.093095, alt=30.0}, {seq=6, lat=35.064163, lon=129.094466, alt=30.0}, {seq=7, lat=35.062586, lon=129.092356, alt=30.0}, {seq=8, lat=35.061974, lon=129.091509, alt=30.0}, {seq=9, lat=35.06322, lon=129.090181, alt=30.0}, {seq=10, lat=35.064955, lon=129.088335, alt=30.0}, {seq=11, lat=35.066579, lon=129.086606, alt=30.0}, {seq=12, lat=35.067136, lon=129.086013, alt=30.0}, {seq=13, lat=35.074309, lon=129.091761, alt=30.0}, {seq=14, lat=0.0, lon=0.0, alt=0.0}]}
[2025-03-18 12:58:50] {GCS_IP=192.168.1.27, timestamp=2025-03-18 12:40:44, systemid=1, alt=29.534, dist_traveled=null, wp_dist=101, dist_to_home=1065.9524095994184, vertical_speed=0.06700117, ground_speed=25.129477, wind_vel=0.08776914, airspeed=25.015318, roll=2.65, pitch=-2.24, yaw=133.09, ch3percent=63.70, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0671504, lon=129.0910311, ch3out=1637, waypoints=[{seq=0, lat=35.0766964, lon=129.0921074, alt=43.66}, {seq=2, lat=35.074127, lon=129.092103, alt=30.0}, {seq=3, lat=35.068399, lon=129.089666, alt=30.0}, {seq=4, lat=35.066504, lon=129.091809, alt=30.0}, {seq=5, lat=35.06537, lon=129.093095, alt=30.0}, {seq=6, lat=35.064163, lon=129.094466, alt=30.0}, {seq=7, lat=35.062586, lon=129.092356, alt=30.0}, {seq=8, lat=35.061974, lon=129.091509, alt=30.0}, {seq=9, lat=35.06322, lon=129.090181, alt=30.0}, {seq=10, lat=35.064955, lon=129.088335, alt=30.0}, {seq=11, lat=35.066579, lon=129.086606, alt=30.0}, {seq=12, lat=35.067136, lon=129.086013, alt=30.0}, {seq=13, lat=35.074309, lon=129.091761, alt=30.0}, {seq=14, lat=0.0, lon=0.0, alt=0.0}]}
[2025-03-18 12:58:51] {GCS_IP=192.168.1.27, timestamp=2025-03-18 12:40:44, systemid=1, alt=29.534, dist_traveled=null, wp_dist=101, dist_to_home=1065.9524095994184, vertical_speed=0.06700117, ground_speed=25.129477, wind_vel=0.08776914, airspeed=25.015318, roll=2.65, pitch=-2.24, yaw=133.09, ch3percent=63.70, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0671504, lon=129.0910311, ch3out=1637, waypoints=[{seq=0, lat=35.0766964, lon=129.0921074, alt=43.66}, {seq=2, lat=35.074127, lon=129.092103, alt=30.0}, {seq=3, lat=35.068399, lon=129.089666, alt=30.0}, {seq=4, lat=35.066504, lon=129.091809, alt=30.0}, {seq=5, lat=35.06537, lon=129.093095, alt=30.0}, {seq=6, lat=35.064163, lon=129.094466, alt=30.0}, {seq=7, lat=35.062586, lon=129.092356, alt=30.0}, {seq=8, lat=35.061974, lon=129.091509, alt=30.0}, {seq=9, lat=35.06322, lon=129.090181, alt=30.0}, {seq=10, lat=35.064955, lon=129.088335, alt=30.0}, {seq=11, lat=35.066579, lon=129.086606, alt=30.0}, {seq=12, lat=35.067136, lon=129.086013, alt=30.0}, {seq=13, lat=35.074309, lon=129.091761, alt=30.0}, {seq=14, lat=0.0, lon=0.0, alt=0.0}]}
[2025-03-18 12:58:52] {GCS_IP=192.168.1.27, timestamp=2025-03-18 12:40:44, systemid=1, alt=29.534, dist_traveled=null, wp_dist=101, dist_to_home=1065.9524095994184, vertical_speed=0.06700117, ground_speed=25.129477, wind_vel=0.08776914, airspeed=25.015318, roll=2.65, pitch=-2.24, yaw=133.09, ch3percent=63.70, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0671504, lon=129.0910311, ch3out=1637, waypoints=[{seq=0, lat=35.0766964, lon=129.0921074, alt=43.66}, {seq=2, lat=35.074127, lon=129.092103, alt=30.0}, {seq=3, lat=35.068399, lon=129.089666, alt=30.0}, {seq=4, lat=35.066504, lon=129.091809, alt=30.0}, {seq=5, lat=35.06537, lon=129.093095, alt=30.0}, {seq=6, lat=35.064163, lon=129.094466, alt=30.0}, {seq=7, lat=35.062586, lon=129.092356, alt=30.0}, {seq=8, lat=35.061974, lon=129.091509, alt=30.0}, {seq=9, lat=35.06322, lon=129.090181, alt=30.0}, {seq=10, lat=35.064955, lon=129.088335, alt=30.0}, {seq=11, lat=35.066579, lon=129.086606, alt=30.0}, {seq=12, lat=35.067136, lon=129.086013, alt=30.0}, {seq=13, lat=35.074309, lon=129.091761, alt=30.0}, {seq=14, lat=0.0, lon=0.0, alt=0.0}]}
[2025-03-18 12:58:53] {GCS_IP=192.168.1.27, timestamp=2025-03-18 12:40:44, systemid=1, alt=29.534, dist_traveled=null, wp_dist=101, dist_to_home=1065.9524095994184, vertical_speed=0.06700117, ground_speed=25.129477, wind_vel=0.08776914, airspeed=25.015318, roll=2.65, pitch=-2.24, yaw=133.09, ch3percent=63.70, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0671504, lon=129.0910311, ch3out=1637, waypoints=[{seq=0, lat=35.0766964, lon=129.0921074, alt=43.66}, {seq=2, lat=35.074127, lon=129.092103, alt=30.0}, {seq=3, lat=35.068399, lon=129.089666, alt=30.0}, {seq=4, lat=35.066504, lon=129.091809, alt=30.0}, {seq=5, lat=35.06537, lon=129.093095, alt=30.0}, {seq=6, lat=35.064163, lon=129.094466, alt=30.0}, {seq=7, lat=35.062586, lon=129.092356, alt=30.0}, {seq=8, lat=35.061974, lon=129.091509, alt=30.0}, {seq=9, lat=35.06322, lon=129.090181, alt=30.0}, {seq=10, lat=35.064955, lon=129.088335, alt=30.0}, {seq=11, lat=35.066579, lon=129.086606, alt=30.0}, {seq=12, lat=35.067136, lon=129.086013, alt=30.0}, {seq=13, lat=35.074309, lon=129.091761, alt=30.0}, {seq=14, lat=0.0, lon=0.0, alt=0.0}]}
[2025-03-18 12:58:54] {GCS_IP=192.168.1.27, timestamp=2025-03-18 12:40:44, systemid=1, alt=29.534, dist_traveled=null, wp_dist=101, dist_to_home=1065.9524095994184, vertical_speed=0.06700117, ground_speed=25.129477, wind_vel=0.08776914, airspeed=25.015318, roll=2.65, pitch=-2.24, yaw=133.09, ch3percent=63.70, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0671504, lon=129.0910311, ch3out=1637, waypoints=[{seq=0, lat=35.0766964, lon=129.0921074, alt=43.66}, {seq=2, lat=35.074127, lon=129.092103, alt=30.0}, {seq=3, lat=35.068399, lon=129.089666, alt=30.0}, {seq=4, lat=35.066504, lon=129.091809, alt=30.0}, {seq=5, lat=35.06537, lon=129.093095, alt=30.0}, {seq=6, lat=35.064163, lon=129.094466, alt=30.0}, {seq=7, lat=35.062586, lon=129.092356, alt=30.0}, {seq=8, lat=35.061974, lon=129.091509, alt=30.0}, {seq=9, lat=35.06322, lon=129.090181, alt=30.0}, {seq=10, lat=35.064955, lon=129.088335, alt=30.0}, {seq=11, lat=35.066579, lon=129.086606, alt=30.0}, {seq=12, lat=35.067136, lon=129.086013, alt=30.0}, {seq=13, lat=35.074309, lon=129.091761, alt=30.0}, {seq=14, lat=0.0, lon=0.0, alt=0.0}]}
[2025-03-18 12:58:55] {GCS_IP=192.168.1.27, timestamp=2025-03-18 12:40:44, systemid=1, alt=29.534, dist_traveled=null, wp_dist=101, dist_to_home=1065.9524095994184, vertical_speed=0.06700117, ground_speed=25.129477, wind_vel=0.08776914, airspeed=25.015318, roll=2.65, pitch=-2.24, yaw=133.09, ch3percent=63.70, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0671504, lon=129.0910311, ch3out=1637, waypoints=[{seq=0, lat=35.0766964, lon=129.0921074, alt=43.66}, {seq=2, lat=35.074127, lon=129.092103, alt=30.0}, {seq=3, lat=35.068399, lon=129.089666, alt=30.0}, {seq=4, lat=35.066504, lon=129.091809, alt=30.0}, {seq=5, lat=35.06537, lon=129.093095, alt=30.0}, {seq=6, lat=35.064163, lon=129.094466, alt=30.0}, {seq=7, lat=35.062586, lon=129.092356, alt=30.0}, {seq=8, lat=35.061974, lon=129.091509, alt=30.0}, {seq=9, lat=35.06322, lon=129.090181, alt=30.0}, {seq=10, lat=35.064955, lon=129.088335, alt=30.0}, {seq=11, lat=35.066579, lon=129.086606, alt=30.0}, {seq=12, lat=35.067136, lon=129.086013, alt=30.0}, {seq=13, lat=35.074309, lon=129.091761, alt=30.0}, {seq=14, lat=0.0, lon=0.0, alt=0.0}]}
[2025-03-18 12:58:56] {GCS_IP=192.168.1.27, timestamp=2025-03-18 12:40:44, systemid=1, alt=29.534, dist_traveled=null, wp_dist=101, dist_to_home=1065.9524095994184, vertical_speed=0.06700117, ground_speed=25.129477, wind_vel=0.08776914, airspeed=25.015318, roll=2.65, pitch=-2.24, yaw=133.09, ch3percent=63.70, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0671504, lon=129.0910311, ch3out=1637, waypoints=[{seq=0, lat=35.0766964, lon=129.0921074, alt=43.66}, {seq=2, lat=35.074127, lon=129.092103, alt=30.0}, {seq=3, lat=35.068399, lon=129.089666, alt=30.0}, {seq=4, lat=35.066504, lon=129.091809, alt=30.0}, {seq=5, lat=35.06537, lon=129.093095, alt=30.0}, {seq=6, lat=35.064163, lon=129.094466, alt=30.0}, {seq=7, lat=35.062586, lon=129.092356, alt=30.0}, {seq=8, lat=35.061974, lon=129.091509, alt=30.0}, {seq=9, lat=35.06322, lon=129.090181, alt=30.0}, {seq=10, lat=35.064955, lon=129.088335, alt=30.0}, {seq=11, lat=35.066579, lon=129.086606, alt=30.0}, {seq=12, lat=35.067136, lon=129.086013, alt=30.0}, {seq=13, lat=35.074309, lon=129.091761, alt=30.0}, {seq=14, lat=0.0, lon=0.0, alt=0.0}]}
[2025-03-18 12:58:57] {GCS_IP=192.168.1.27, timestamp=2025-03-18 12:40:44, systemid=1, alt=29.534, dist_traveled=null, wp_dist=101, dist_to_home=1065.9524095994184, vertical_speed=0.06700117, ground_speed=25.129477, wind_vel=0.08776914, airspeed=25.015318, roll=2.65, pitch=-2.24, yaw=133.09, ch3percent=63.70, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0671504, lon=129.0910311, ch3out=1637, waypoints=[{seq=0, lat=35.0766964, lon=129.0921074, alt=43.66}, {seq=2, lat=35.074127, lon=129.092103, alt=30.0}, {seq=3, lat=35.068399, lon=129.089666, alt=30.0}, {seq=4, lat=35.066504, lon=129.091809, alt=30.0}, {seq=5, lat=35.06537, lon=129.093095, alt=30.0}, {seq=6, lat=35.064163, lon=129.094466, alt=30.0}, {seq=7, lat=35.062586, lon=129.092356, alt=30.0}, {seq=8, lat=35.061974, lon=129.091509, alt=30.0}, {seq=9, lat=35.06322, lon=129.090181, alt=30.0}, {seq=10, lat=35.064955, lon=129.088335, alt=30.0}, {seq=11, lat=35.066579, lon=129.086606, alt=30.0}, {seq=12, lat=35.067136, lon=129.086013, alt=30.0}, {seq=13, lat=35.074309, lon=129.091761, alt=30.0}, {seq=14, lat=0.0, lon=0.0, alt=0.0}]}
[2025-03-18 12:58:58] {GCS_IP=192.168.1.27, timestamp=2025-03-18 12:40:44, systemid=1, alt=29.534, dist_traveled=null, wp_dist=101, dist_to_home=1065.9524095994184, vertical_speed=0.06700117, ground_speed=25.129477, wind_vel=0.08776914, airspeed=25.015318, roll=2.65, pitch=-2.24, yaw=133.09, ch3percent=63.70, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0671504, lon=129.0910311, ch3out=1637, waypoints=[{seq=0, lat=35.0766964, lon=129.0921074, alt=43.66}, {seq=2, lat=35.074127, lon=129.092103, alt=30.0}, {seq=3, lat=35.068399, lon=129.089666, alt=30.0}, {seq=4, lat=35.066504, lon=129.091809, alt=30.0}, {seq=5, lat=35.06537, lon=129.093095, alt=30.0}, {seq=6, lat=35.064163, lon=129.094466, alt=30.0}, {seq=7, lat=35.062586, lon=129.092356, alt=30.0}, {seq=8, lat=35.061974, lon=129.091509, alt=30.0}, {seq=9, lat=35.06322, lon=129.090181, alt=30.0}, {seq=10, lat=35.064955, lon=129.088335, alt=30.0}, {seq=11, lat=35.066579, lon=129.086606, alt=30.0}, {seq=12, lat=35.067136, lon=129.086013, alt=30.0}, {seq=13, lat=35.074309, lon=129.091761, alt=30.0}, {seq=14, lat=0.0, lon=0.0, alt=0.0}]}
[2025-03-18 12:58:59] {GCS_IP=192.168.1.27, timestamp=2025-03-18 12:40:44, systemid=1, alt=29.534, dist_traveled=null, wp_dist=101, dist_to_home=1065.9524095994184, vertical_speed=0.06700117, ground_speed=25.129477, wind_vel=0.08776914, airspeed=25.015318, roll=2.65, pitch=-2.24, yaw=133.09, ch3percent=63.70, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0671504, lon=129.0910311, ch3out=1637, waypoints=[{seq=0, lat=35.0766964, lon=129.0921074, alt=43.66}, {seq=2, lat=35.074127, lon=129.092103, alt=30.0}, {seq=3, lat=35.068399, lon=129.089666, alt=30.0}, {seq=4, lat=35.066504, lon=129.091809, alt=30.0}, {seq=5, lat=35.06537, lon=129.093095, alt=30.0}, {seq=6, lat=35.064163, lon=129.094466, alt=30.0}, {seq=7, lat=35.062586, lon=129.092356, alt=30.0}, {seq=8, lat=35.061974, lon=129.091509, alt=30.0}, {seq=9, lat=35.06322, lon=129.090181, alt=30.0}, {seq=10, lat=35.064955, lon=129.088335, alt=30.0}, {seq=11, lat=35.066579, lon=129.086606, alt=30.0}, {seq=12, lat=35.067136, lon=129.086013, alt=30.0}, {seq=13, lat=35.074309, lon=129.091761, alt=30.0}, {seq=14, lat=0.0, lon=0.0, alt=0.0}]}
[2025-03-18 12:59:00] {GCS_IP=192.168.1.27, timestamp=2025-03-18 12:40:44, systemid=1, alt=29.534, dist_traveled=null, wp_dist=101, dist_to_home=1065.9524095994184, vertical_speed=0.06700117, ground_speed=25.129477, wind_vel=0.08776914, airspeed=25.015318, roll=2.65, pitch=-2.24, yaw=133.09, ch3percent=63.70, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0671504, lon=129.0910311, ch3out=1637, waypoints=[{seq=0, lat=35.0766964, lon=129.0921074, alt=43.66}, {seq=2, lat=35.074127, lon=129.092103, alt=30.0}, {seq=3, lat=35.068399, lon=129.089666, alt=30.0}, {seq=4, lat=35.066504, lon=129.091809, alt=30.0}, {seq=5, lat=35.06537, lon=129.093095, alt=30.0}, {seq=6, lat=35.064163, lon=129.094466, alt=30.0}, {seq=7, lat=35.062586, lon=129.092356, alt=30.0}, {seq=8, lat=35.061974, lon=129.091509, alt=30.0}, {seq=9, lat=35.06322, lon=129.090181, alt=30.0}, {seq=10, lat=35.064955, lon=129.088335, alt=30.0}, {seq=11, lat=35.066579, lon=129.086606, alt=30.0}, {seq=12, lat=35.067136, lon=129.086013, alt=30.0}, {seq=13, lat=35.074309, lon=129.091761, alt=30.0}, {seq=14, lat=0.0, lon=0.0, alt=0.0}]}
[2025-03-18 12:59:01] {GCS_IP=192.168.1.27, timestamp=2025-03-18 12:40:44, systemid=1, alt=29.534, dist_traveled=null, wp_dist=101, dist_to_home=1065.9524095994184, vertical_speed=0.06700117, ground_speed=25.129477, wind_vel=0.08776914, airspeed=25.015318, roll=2.65, pitch=-2.24, yaw=133.09, ch3percent=63.70, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0671504, lon=129.0910311, ch3out=1637, waypoints=[{seq=0, lat=35.0766964, lon=129.0921074, alt=43.66}, {seq=2, lat=35.074127, lon=129.092103, alt=30.0}, {seq=3, lat=35.068399, lon=129.089666, alt=30.0}, {seq=4, lat=35.066504, lon=129.091809, alt=30.0}, {seq=5, lat=35.06537, lon=129.093095, alt=30.0}, {seq=6, lat=35.064163, lon=129.094466, alt=30.0}, {seq=7, lat=35.062586, lon=129.092356, alt=30.0}, {seq=8, lat=35.061974, lon=129.091509, alt=30.0}, {seq=9, lat=35.06322, lon=129.090181, alt=30.0}, {seq=10, lat=35.064955, lon=129.088335, alt=30.0}, {seq=11, lat=35.066579, lon=129.086606, alt=30.0}, {seq=12, lat=35.067136, lon=129.086013, alt=30.0}, {seq=13, lat=35.074309, lon=129.091761, alt=30.0}, {seq=14, lat=0.0, lon=0.0, alt=0.0}]}
[2025-03-18 12:59:02] {GCS_IP=192.168.1.27, timestamp=2025-03-18 12:40:44, systemid=1, alt=29.534, dist_traveled=null, wp_dist=101, dist_to_home=1065.9524095994184, vertical_speed=0.06700117, ground_speed=25.129477, wind_vel=0.08776914, airspeed=25.015318, roll=2.65, pitch=-2.24, yaw=133.09, ch3percent=63.70, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0671504, lon=129.0910311, ch3out=1637, waypoints=[{seq=0, lat=35.0766964, lon=129.0921074, alt=43.66}, {seq=2, lat=35.074127, lon=129.092103, alt=30.0}, {seq=3, lat=35.068399, lon=129.089666, alt=30.0}, {seq=4, lat=35.066504, lon=129.091809, alt=30.0}, {seq=5, lat=35.06537, lon=129.093095, alt=30.0}, {seq=6, lat=35.064163, lon=129.094466, alt=30.0}, {seq=7, lat=35.062586, lon=129.092356, alt=30.0}, {seq=8, lat=35.061974, lon=129.091509, alt=30.0}, {seq=9, lat=35.06322, lon=129.090181, alt=30.0}, {seq=10, lat=35.064955, lon=129.088335, alt=30.0}, {seq=11, lat=35.066579, lon=129.086606, alt=30.0}, {seq=12, lat=35.067136, lon=129.086013, alt=30.0}, {seq=13, lat=35.074309, lon=129.091761, alt=30.0}, {seq=14, lat=0.0, lon=0.0, alt=0.0}]}
[2025-03-18 12:59:03] {GCS_IP=192.168.1.27, timestamp=2025-03-18 12:40:44, systemid=1, alt=29.534, dist_traveled=null, wp_dist=101, dist_to_home=1065.9524095994184, vertical_speed=0.06700117, ground_speed=25.129477, wind_vel=0.08776914, airspeed=25.015318, roll=2.65, pitch=-2.24, yaw=133.09, ch3percent=63.70, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0671504, lon=129.0910311, ch3out=1637, waypoints=[{seq=0, lat=35.0766964, lon=129.0921074, alt=43.66}, {seq=2, lat=35.074127, lon=129.092103, alt=30.0}, {seq=3, lat=35.068399, lon=129.089666, alt=30.0}, {seq=4, lat=35.066504, lon=129.091809, alt=30.0}, {seq=5, lat=35.06537, lon=129.093095, alt=30.0}, {seq=6, lat=35.064163, lon=129.094466, alt=30.0}, {seq=7, lat=35.062586, lon=129.092356, alt=30.0}, {seq=8, lat=35.061974, lon=129.091509, alt=30.0}, {seq=9, lat=35.06322, lon=129.090181, alt=30.0}, {seq=10, lat=35.064955, lon=129.088335, alt=30.0}, {seq=11, lat=35.066579, lon=129.086606, alt=30.0}, {seq=12, lat=35.067136, lon=129.086013, alt=30.0}, {seq=13, lat=35.074309, lon=129.091761, alt=30.0}, {seq=14, lat=0.0, lon=0.0, alt=0.0}]}
[2025-03-18 12:59:04] {GCS_IP=192.168.1.27, timestamp=2025-03-18 12:40:44, systemid=1, alt=29.534, dist_traveled=null, wp_dist=101, dist_to_home=1065.9524095994184, vertical_speed=0.06700117, ground_speed=25.129477, wind_vel=0.08776914, airspeed=25.015318, roll=2.65, pitch=-2.24, yaw=133.09, ch3percent=63.70, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0671504, lon=129.0910311, ch3out=1637, waypoints=[{seq=0, lat=35.0766964, lon=129.0921074, alt=43.66}, {seq=2, lat=35.074127, lon=129.092103, alt=30.0}, {seq=3, lat=35.068399, lon=129.089666, alt=30.0}, {seq=4, lat=35.066504, lon=129.091809, alt=30.0}, {seq=5, lat=35.06537, lon=129.093095, alt=30.0}, {seq=6, lat=35.064163, lon=129.094466, alt=30.0}, {seq=7, lat=35.062586, lon=129.092356, alt=30.0}, {seq=8, lat=35.061974, lon=129.091509, alt=30.0}, {seq=9, lat=35.06322, lon=129.090181, alt=30.0}, {seq=10, lat=35.064955, lon=129.088335, alt=30.0}, {seq=11, lat=35.066579, lon=129.086606, alt=30.0}, {seq=12, lat=35.067136, lon=129.086013, alt=30.0}, {seq=13, lat=35.074309, lon=129.091761, alt=30.0}, {seq=14, lat=0.0, lon=0.0, alt=0.0}]}
[2025-03-18 12:59:05] {GCS_IP=192.168.1.27, timestamp=2025-03-18 12:40:44, systemid=1, alt=29.534, dist_traveled=null, wp_dist=101, dist_to_home=1065.9524095994184, vertical_speed=0.06700117, ground_speed=25.129477, wind_vel=0.08776914, airspeed=25.015318, roll=2.65, pitch=-2.24, yaw=133.09, ch3percent=63.70, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0671504, lon=129.0910311, ch3out=1637, waypoints=[{seq=0, lat=35.0766964, lon=129.0921074, alt=43.66}, {seq=2, lat=35.074127, lon=129.092103, alt=30.0}, {seq=3, lat=35.068399, lon=129.089666, alt=30.0}, {seq=4, lat=35.066504, lon=129.091809, alt=30.0}, {seq=5, lat=35.06537, lon=129.093095, alt=30.0}, {seq=6, lat=35.064163, lon=129.094466, alt=30.0}, {seq=7, lat=35.062586, lon=129.092356, alt=30.0}, {seq=8, lat=35.061974, lon=129.091509, alt=30.0}, {seq=9, lat=35.06322, lon=129.090181, alt=30.0}, {seq=10, lat=35.064955, lon=129.088335, alt=30.0}, {seq=11, lat=35.066579, lon=129.086606, alt=30.0}, {seq=12, lat=35.067136, lon=129.086013, alt=30.0}, {seq=13, lat=35.074309, lon=129.091761, alt=30.0}, {seq=14, lat=0.0, lon=0.0, alt=0.0}]}
[2025-03-18 12:59:06] {GCS_IP=192.168.1.27, timestamp=2025-03-18 12:40:44, systemid=1, alt=29.534, dist_traveled=null, wp_dist=101, dist_to_home=1065.9524095994184, vertical_speed=0.06700117, ground_speed=25.129477, wind_vel=0.08776914, airspeed=25.015318, roll=2.65, pitch=-2.24, yaw=133.09, ch3percent=63.70, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0671504, lon=129.0910311, ch3out=1637, waypoints=[{seq=0, lat=35.0766964, lon=129.0921074, alt=43.66}, {seq=2, lat=35.074127, lon=129.092103, alt=30.0}, {seq=3, lat=35.068399, lon=129.089666, alt=30.0}, {seq=4, lat=35.066504, lon=129.091809, alt=30.0}, {seq=5, lat=35.06537, lon=129.093095, alt=30.0}, {seq=6, lat=35.064163, lon=129.094466, alt=30.0}, {seq=7, lat=35.062586, lon=129.092356, alt=30.0}, {seq=8, lat=35.061974, lon=129.091509, alt=30.0}, {seq=9, lat=35.06322, lon=129.090181, alt=30.0}, {seq=10, lat=35.064955, lon=129.088335, alt=30.0}, {seq=11, lat=35.066579, lon=129.086606, alt=30.0}, {seq=12, lat=35.067136, lon=129.086013, alt=30.0}, {seq=13, lat=35.074309, lon=129.091761, alt=30.0}, {seq=14, lat=0.0, lon=0.0, alt=0.0}]}
[2025-03-18 12:59:07] {GCS_IP=192.168.1.27, timestamp=2025-03-18 12:40:44, systemid=1, alt=29.534, dist_traveled=null, wp_dist=101, dist_to_home=1065.9524095994184, vertical_speed=0.06700117, ground_speed=25.129477, wind_vel=0.08776914, airspeed=25.015318, roll=2.65, pitch=-2.24, yaw=133.09, ch3percent=63.70, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0671504, lon=129.0910311, ch3out=1637, waypoints=[{seq=0, lat=35.0766964, lon=129.0921074, alt=43.66}, {seq=2, lat=35.074127, lon=129.092103, alt=30.0}, {seq=3, lat=35.068399, lon=129.089666, alt=30.0}, {seq=4, lat=35.066504, lon=129.091809, alt=30.0}, {seq=5, lat=35.06537, lon=129.093095, alt=30.0}, {seq=6, lat=35.064163, lon=129.094466, alt=30.0}, {seq=7, lat=35.062586, lon=129.092356, alt=30.0}, {seq=8, lat=35.061974, lon=129.091509, alt=30.0}, {seq=9, lat=35.06322, lon=129.090181, alt=30.0}, {seq=10, lat=35.064955, lon=129.088335, alt=30.0}, {seq=11, lat=35.066579, lon=129.086606, alt=30.0}, {seq=12, lat=35.067136, lon=129.086013, alt=30.0}, {seq=13, lat=35.074309, lon=129.091761, alt=30.0}, {seq=14, lat=0.0, lon=0.0, alt=0.0}]}
[2025-03-18 12:59:08] {GCS_IP=192.168.1.27, timestamp=2025-03-18 12:40:44, systemid=1, alt=29.534, dist_traveled=null, wp_dist=101, dist_to_home=1065.9524095994184, vertical_speed=0.06700117, ground_speed=25.129477, wind_vel=0.08776914, airspeed=25.015318, roll=2.65, pitch=-2.24, yaw=133.09, ch3percent=63.70, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0671504, lon=129.0910311, ch3out=1637, waypoints=[{seq=0, lat=35.0766964, lon=129.0921074, alt=43.66}, {seq=2, lat=35.074127, lon=129.092103, alt=30.0}, {seq=3, lat=35.068399, lon=129.089666, alt=30.0}, {seq=4, lat=35.066504, lon=129.091809, alt=30.0}, {seq=5, lat=35.06537, lon=129.093095, alt=30.0}, {seq=6, lat=35.064163, lon=129.094466, alt=30.0}, {seq=7, lat=35.062586, lon=129.092356, alt=30.0}, {seq=8, lat=35.061974, lon=129.091509, alt=30.0}, {seq=9, lat=35.06322, lon=129.090181, alt=30.0}, {seq=10, lat=35.064955, lon=129.088335, alt=30.0}, {seq=11, lat=35.066579, lon=129.086606, alt=30.0}, {seq=12, lat=35.067136, lon=129.086013, alt=30.0}, {seq=13, lat=35.074309, lon=129.091761, alt=30.0}, {seq=14, lat=0.0, lon=0.0, alt=0.0}]}
